STATE_NAME,ST_ABBREV,REGION,ACSTOTPOP,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,DSLPM,B_DSLPM,P_DSLPM,PRE1960PCT,PNPL,B_PNPL,P_PNPL,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,T_PNPL,T_PNPL_D2,T_PTSDF,T_PTSDF_D2,T_PWDIS_D2,Shape_Length,Shape_Area
North Carolina,NC,4,1366,-4.371428514,4,39,-17.97928126,4,34,-0.001393337,3,25,0.369045752,4,32,0.195081967,0.019746587,3,23,0.081215886,4,32,6.29E-06,6,50,0.175695461,4,31,0.216691069,3,24,0.02 facilities/km distance (23%ile),39%ile,0.081 facilities/km distance (32%ile),34%ile,25%ile,41101.71474,73675255.57
North Carolina,NC,4,729,-2.7688218,5,44,-8.922718977,5,42,-22.78074647,1,2,0.369045752,4,32,0.115384615,0.018814029,3,21,0.060629504,3,25,0.154794223,11,96,0.061728395,2,11,0.251028807,3,29,0.019 facilities/km distance (21%ile),44%ile,0.061 facilities/km distance (25%ile),42%ile,2%ile,18308.98399,15814428.56
North Carolina,NC,4,1362,-1.994627462,5,47,-65.30593845,3,20,-392.0976047,1,0,0.369045752,4,32,0.069767442,0.011533413,1,4,0.377614542,7,62,2.267202048,11,99,0.110132159,2,19,0.352422907,5,47,0.012 facilities/km distance (4%ile),47%ile,0.38 facilities/km distance (62%ile),20%ile,0%ile,29211.71264,27991397.56
North Carolina,NC,4,1053,-0.937073374,6,51,-5.903628842,5,45,-169.4993199,1,0,0.483099872,5,46,0.309954751,0.017349853,2,18,0.109305308,5,40,3.138268987,11,99,0.247863248,5,42,0.366062917,5,49,0.017 facilities/km distance (18%ile),51%ile,0.11 facilities/km distance (40%ile),45%ile,0%ile,22869.86265,16628937.62
North Carolina,NC,4,1523,-6.618073678,4,33,-215.4073771,1,8,-718.0464093,1,0,0.483099872,5,46,0.120879121,0.017029571,2,17,0.554284436,7,68,1.847670931,11,99,0.076165463,2,13,0.130006566,2,12,0.017 facilities/km distance (17%ile),33%ile,0.55 facilities/km distance (68%ile),8%ile,0%ile,26312.51517,18247261.7
North Carolina,NC,4,1949,1.828632166,7,60,106.6791786,8,79,0,8,70,0.483099872,5,46,0.059895833,0.015333041,2,13,0.894502601,8,77,0,4,39,0.307337096,6,50,0.531554643,8,76,0.015 facilities/km distance (13%ile),60%ile,0.89 facilities/km distance (77%ile),79%ile,70%ile,10289.21691,5318184.27
North Carolina,NC,4,2962,-2.84667947,5,44,-384.580881,1,4,-13.14565802,1,3,0.483099872,5,46,0.088161209,0.009592155,1,1,1.295881605,9,83,0.044295536,10,93,0.178595544,4,31,0.337528604,5,44,0.0096 facilities/km distance (1%ile),44%ile,1.3 facilities/km distance (83%ile),4%ile,3%ile,15688.65944,12127070.51
North Carolina,NC,4,1085,-4.70067259,4,38,-196.6709536,1,9,0,8,70,0.690685207,7,63,0.058712121,0.014498997,2,11,0.606622043,8,70,0,4,39,0.028571429,1,5,0.090322581,1,6,0.014 facilities/km distance (11%ile),38%ile,0.61 facilities/km distance (70%ile),9%ile,70%ile,8200.03931,3426312.96
North Carolina,NC,4,1446,-5.228772612,4,36,-374.2161554,1,4,0,8,70,0.690685207,7,63,0.059900166,0.015771318,2,14,1.128731834,9,81,0,4,39,0.09197787,2,16,0.165975104,2,16,0.016 facilities/km distance (14%ile),36%ile,1.1 facilities/km distance (81%ile),4%ile,70%ile,6476.870862,2129367.92
North Carolina,NC,4,675,-3.089423214,5,43,-129.7709657,2,13,0,8,70,0.690685207,7,63,0.022222222,0.015666486,2,14,0.658069424,8,71,0,4,39,0.038518519,1,6,0.093696763,1,7,0.016 facilities/km distance (14%ile),43%ile,0.66 facilities/km distance (71%ile),13%ile,70%ile,4407.457949,1066884.063
North Carolina,NC,4,1464,1.894095053,7,60,297.1201092,9,86,0,8,70,0.74270893,7,67,0.104651163,0.009762887,1,1,1.531470196,9,85,0,4,39,0.183743169,4,32,0.797807552,11,97,0.0098 facilities/km distance (1%ile),60%ile,1.5 facilities/km distance (85%ile),86%ile,70%ile,8045.877175,1596199.763
North Carolina,NC,4,2545,-9.476769623,3,27,-676.0610781,1,2,0,8,70,0.74270893,7,67,0.033333333,0.01605527,2,15,1.145363203,9,81,0,4,39,0.135952849,3,23,0.116699411,2,10,0.016 facilities/km distance (15%ile),27%ile,1.1 facilities/km distance (81%ile),2%ile,70%ile,8819.350836,4100305.275
North Carolina,NC,4,1360,-3.349613834,5,42,-335.7788883,1,5,0,8,70,0.74270893,7,67,0.173410405,0.015884892,2,15,1.592366035,9,86,0,4,39,0.0875,2,15,0.318910256,5,41,0.016 facilities/km distance (15%ile),42%ile,1.6 facilities/km distance (86%ile),5%ile,70%ile,9407.488305,2804120.95
North Carolina,NC,4,2884,-4.773361378,4,38,-265.0565922,1,7,-0.008446236,3,22,0.610101698,6,58,0.038554217,0.013669123,1,9,0.759023007,8,74,2.42E-05,6,54,0.274618585,5,46,0.199722607,3,21,0.014 facilities/km distance (9%ile),38%ile,0.76 facilities/km distance (74%ile),7%ile,22%ile,28234.61849,29624249.54
North Carolina,NC,4,2828,1.98199587,7,61,82.37542967,8,78,0.000389569,8,74,0.610101698,6,58,0.073895582,0.015326991,2,13,0.637018218,8,71,3.01E-06,5,48,0.409123055,7,62,0.398839739,6,55,0.015 facilities/km distance (13%ile),61%ile,0.64 facilities/km distance (71%ile),78%ile,74%ile,14455.36241,9836142.593
North Carolina,NC,4,2042,-5.193592057,4,36,-146.4532222,2,12,-0.011902717,3,21,0.419175587,4,38,0.300893744,0.013755789,1,9,0.387897163,7,62,3.15E-05,6,55,0.059255632,2,10,0.287463271,4,35,0.014 facilities/km distance (9%ile),36%ile,0.39 facilities/km distance (62%ile),12%ile,21%ile,39745.09659,34825657.49
North Carolina,NC,4,1479,-2.593559677,5,45,-18.48152727,4,34,-0.000286259,3,27,0.419175587,4,38,0.203603604,0.014460141,2,11,0.103041964,4,38,1.60E-06,5,47,0.056118999,1,9,0.417849899,6,58,0.014 facilities/km distance (11%ile),45%ile,0.1 facilities/km distance (38%ile),34%ile,27%ile,44382.64916,58248838.81
North Carolina,NC,4,859,-1.753301128,5,48,-12.17220775,4,38,0,8,70,0.419175587,4,38,0.290993072,0.012682923,1,6,0.088050574,4,34,0,4,39,0.084982538,2,15,0.309662398,4,39,0.013 facilities/km distance (6%ile),48%ile,0.088 facilities/km distance (34%ile),38%ile,70%ile,28372.64085,33860798.83
North Carolina,NC,4,1948,-3.842217173,5,41,-24.06387448,4,31,-0.000301172,3,27,0.371184101,4,32,0.11627907,0.017553921,2,18,0.109940519,5,40,1.38E-06,5,46,0.036960986,1,6,0.454825462,7,65,0.018 facilities/km distance (18%ile),41%ile,0.11 facilities/km distance (40%ile),31%ile,27%ile,33598.18859,35510851.84
North Carolina,NC,4,1717,-5.108112007,4,37,-11.74041824,4,39,0,8,70,0.371184101,4,32,0.165125495,0.018333357,3,20,0.042137149,2,16,0,4,39,0.077460687,2,13,0.314502038,5,40,0.018 facilities/km distance (20%ile),37%ile,0.042 facilities/km distance (16%ile),39%ile,70%ile,47065.93579,76439887.69
North Carolina,NC,4,1655,-2.656576597,5,45,-29.98234888,3,29,0,8,70,0.337109493,3,27,0.382681564,0.014684348,2,12,0.165728801,5,48,0,4,39,0.130513595,3,22,0.367371601,5,49,0.015 facilities/km distance (12%ile),45%ile,0.17 facilities/km distance (48%ile),29%ile,70%ile,39704.34055,74522673.56
North Carolina,NC,4,1208,-3.44785023,5,42,-5.115416978,5,46,0,8,70,0.337109493,3,27,0.182994455,0.018410911,3,20,0.027315423,1,8,0,4,39,0.10513245,2,18,0.301324503,4,37,0.018 facilities/km distance (20%ile),42%ile,0.027 facilities/km distance (8%ile),46%ile,70%ile,37527.4188,72416182.01
North Carolina,NC,4,1083,-2.678393757,5,45,-30.07233441,3,29,-16.73124922,1,2,0.408072001,4,37,0.2247557,0.018863226,3,21,0.211791578,6,52,0.117833808,11,96,0.235457064,5,40,0.218836565,3,24,0.019 facilities/km distance (21%ile),45%ile,0.21 facilities/km distance (52%ile),29%ile,2%ile,28145.64201,16626586.34
North Carolina,NC,4,1982,-5.838604911,4,35,-35.41394068,3,27,-130.8854407,1,0,0.408072001,4,37,0.15114873,0.019754279,3,23,0.119819184,5,42,0.442836533,11,98,0.103430878,2,18,0.314833502,5,40,0.02 facilities/km distance (23%ile),35%ile,0.12 facilities/km distance (42%ile),27%ile,0%ile,29798.05413,36628114.89
North Carolina,NC,4,1131,-2.101227434,5,47,-4.865747785,5,46,-0.094629985,2,16,0.408072001,4,37,0.336431227,0.018813626,3,21,0.043566135,2,17,0.000847282,8,74,0.081343943,2,14,0.437665782,7,62,0.019 facilities/km distance (21%ile),47%ile,0.044 facilities/km distance (17%ile),46%ile,16%ile,36259.13857,33615555.88
North Carolina,NC,4,1660,-1.821957825,5,48,-5.004547146,5,46,-1.313415295,1,7,0.344551972,3,28,0.192457737,0.021258876,3,25,0.058393802,3,24,0.015325125,9,89,0.174698795,4,30,0.438554217,7,62,0.021 facilities/km distance (25%ile),48%ile,0.058 facilities/km distance (24%ile),46%ile,7%ile,46003.055,61102186.6
North Carolina,NC,4,690,-2.718438086,5,45,-10.83554028,5,40,-83.10985587,1,1,0.344551972,3,28,0.276397516,0.016760205,2,17,0.066805229,3,28,0.512403888,11,98,0.097101449,2,17,0.149275362,2,14,0.017 facilities/km distance (17%ile),45%ile,0.067 facilities/km distance (28%ile),40%ile,1%ile,33581.93752,28768575.46
North Carolina,NC,4,2062,-6.890006312,4,32,-12.76689723,4,38,-21.62937396,1,2,0.344551972,3,28,0.190651907,0.022647961,3,28,0.041965736,2,16,0.071097353,10,94,0.156159069,3,27,0.265276431,4,32,0.023 facilities/km distance (28%ile),32%ile,0.042 facilities/km distance (16%ile),38%ile,2%ile,62455.92966,99536877.19
North Carolina,NC,4,1404,-3.625151369,5,42,-62.5499043,3,20,-315.8082219,1,0,0.414707318,4,38,0.199029126,0.016404135,2,16,0.283043919,6,57,1.429060489,11,99,0.225783476,4,39,0.175925926,2,18,0.016 facilities/km distance (16%ile),42%ile,0.28 facilities/km distance (57%ile),20%ile,0%ile,20487.12391,13999894.4
North Carolina,NC,4,2190,-3.418331503,5,42,-61.59620118,3,21,-67.31128081,1,1,0.414707318,4,38,0.170165746,0.016832556,2,17,0.303312158,6,58,0.331454366,11,98,0.203652968,4,35,0.32739726,5,42,0.017 facilities/km distance (17%ile),42%ile,0.3 facilities/km distance (58%ile),21%ile,1%ile,30271.80056,32788463.67
North Carolina,NC,4,1730,-2.401740946,5,46,-45.14874718,3,24,-0.333581812,2,11,0.391276505,4,35,0.096153846,0.02207863,3,27,0.41504163,7,64,0.003066538,9,82,0.206358382,4,35,0.384393064,6,52,0.022 facilities/km distance (27%ile),46%ile,0.42 facilities/km distance (64%ile),24%ile,11%ile,28024.82561,26624816.2
North Carolina,NC,4,964,0.928226079,6,58,14.14043812,7,66,27.44395228,11,98,0.391276505,4,35,0.034632035,0.016987372,2,17,0.25878273,6,56,0.502248999,11,98,0.443983402,7,66,0.385892116,6,53,0.017 facilities/km distance (17%ile),58%ile,0.26 facilities/km distance (56%ile),66%ile,98%ile,19473.69607,19276092.24
North Carolina,NC,4,1594,-2.115452417,5,47,-30.88678823,3,28,-59.39116362,1,1,0.391276505,4,35,0.169565217,0.021463913,3,26,0.313385135,6,59,0.602597709,11,98,0.261606023,5,44,0.331242158,5,43,0.021 facilities/km distance (26%ile),47%ile,0.31 facilities/km distance (59%ile),28%ile,1%ile,37830.77694,39420992.73
North Carolina,NC,4,1295,-4.218469086,4,39,-6.64678712,5,44,0,8,70,0.216732786,1,9,0.158536585,0.026375273,4,34,0.041557926,2,16,0,4,39,0.003861004,1,1,0.465637066,7,67,0.026 facilities/km distance (34%ile),39%ile,0.042 facilities/km distance (16%ile),44%ile,70%ile,53027.32068,77618679.3
North Carolina,NC,4,510,-3.600928217,5,42,-2.857661141,6,50,0,8,70,0.216732786,1,9,0.116207951,0.039917138,6,50,0.031677848,2,10,0,4,39,0.080392157,2,14,0.282352941,4,34,0.04 facilities/km distance (50%ile),42%ile,0.032 facilities/km distance (10%ile),50%ile,70%ile,42117.07031,30330357.76
North Carolina,NC,4,1492,-8.458696644,3,29,-17.78940195,4,34,0,8,70,0.216732786,1,9,0.327516779,0.040276334,6,50,0.084704764,4,34,0,4,39,0.010053619,1,2,0.424932976,7,60,0.04 facilities/km distance (50%ile),29%ile,0.085 facilities/km distance (34%ile),34%ile,70%ile,58084.85835,130032168.2
North Carolina,NC,4,1309,-6.787894956,4,32,-13.66131341,4,37,0,8,70,0.228518293,2,11,0.251724138,0.028767646,4,37,0.057897747,3,24,0,4,39,0.048892284,1,8,0.30710466,4,38,0.029 facilities/km distance (37%ile),32%ile,0.058 facilities/km distance (24%ile),37%ile,70%ile,51364.90399,85310857.35
North Carolina,NC,4,773,-5.151821385,4,36,-3.735591275,5,48,0,8,70,0.228518293,2,11,0.147959184,0.031814886,5,41,0.023069008,1,5,0,4,39,0.058214748,2,10,0.239327296,3,27,0.032 facilities/km distance (41%ile),36%ile,0.023 facilities/km distance (5%ile),48%ile,70%ile,30679.68336,25262525.14
North Carolina,NC,4,1927,-9.704582576,3,27,-19.38012624,4,33,0,8,70,0.228518293,2,11,0.197788698,0.026345555,4,34,0.052612276,3,22,0,4,39,0.001556824,1,1,0.332641412,5,43,0.026 facilities/km distance (34%ile),27%ile,0.053 facilities/km distance (22%ile),33%ile,70%ile,63854.42452,150722385.2
North Carolina,NC,4,1178,-1.181776248,6,50,-9.910923841,5,41,-0.015942485,3,20,0.303571937,3,22,0.196779964,0.011934185,1,4,0.100085616,4,38,0.000160995,7,63,0.149405772,3,26,0.398981324,6,55,0.012 facilities/km distance (4%ile),50%ile,0.1 facilities/km distance (38%ile),41%ile,20%ile,33331.74233,58745343.33
North Carolina,NC,4,1952,-6.107820888,4,34,-46.97421831,3,23,0,8,70,0.303571937,3,22,0.167464115,0.022637164,3,28,0.174098603,5,48,0,4,39,0.019467213,1,3,0.420594262,6,59,0.023 facilities/km distance (28%ile),34%ile,0.17 facilities/km distance (48%ile),23%ile,70%ile,41929.9535,53192605.99
North Carolina,NC,4,1721,-14.33309774,3,21,-15.3337309,4,36,-0.577290488,2,10,0.321997129,3,25,0.096979332,0.03873214,5,49,0.041436138,2,16,0.001560004,8,78,0.076118536,2,13,0.210342824,3,23,0.039 facilities/km distance (49%ile),21%ile,0.041 facilities/km distance (16%ile),36%ile,10%ile,24258.55632,27666930.03
North Carolina,NC,4,1560,-1.181774427,6,50,-3.723698203,5,48,-0.4345963,2,11,0.321997129,3,25,0.17480315,0.033445159,5,43,0.105383628,4,39,0.012299422,9,88,0.132692308,3,23,0.538516919,8,77,0.033 facilities/km distance (43%ile),50%ile,0.11 facilities/km distance (39%ile),48%ile,11%ile,15720.04382,13022543.89
North Carolina,NC,4,980,-2.182664886,5,47,-4.637444211,5,47,-0.277955821,2,12,0.321997129,3,25,0.154109589,0.034179664,5,44,0.072620532,4,30,0.004352678,9,84,0.235714286,5,40,0.350472193,5,47,0.034 facilities/km distance (44%ile),47%ile,0.073 facilities/km distance (30%ile),47%ile,12%ile,16681.50669,13125056.63
North Carolina,NC,4,1312,-0.912740799,6,51,-2.668931514,6,50,-0.054964424,2,18,0.321997129,3,25,0.314381271,0.032562258,5,42,0.095214805,4,37,0.00196087,8,79,0.195884146,4,34,0.477896341,7,69,0.033 facilities/km distance (42%ile),51%ile,0.095 facilities/km distance (37%ile),50%ile,18%ile,23024.23377,16179281.71
North Carolina,NC,4,1379,4.519335895,7,67,8.429772753,7,63,0.359865238,9,89,0.321997129,3,25,0.185483871,0.034773143,5,45,0.064861232,3,27,0.002768912,9,81,0.36475707,6,57,0.540246555,8,78,0.035 facilities/km distance (45%ile),67%ile,0.065 facilities/km distance (27%ile),63%ile,89%ile,17483.15437,9234722.191
North Carolina,NC,4,1358,8.105574583,8,75,170.3781804,9,82,0,8,70,0.290581392,3,21,0.292020374,0.066179244,8,70,1.391079563,9,84,0,4,39,0.183357879,4,32,0.713533835,10,93,0.066 facilities/km distance (70%ile),75%ile,1.4 facilities/km distance (84%ile),82%ile,70%ile,15054.21077,10280375.11
North Carolina,NC,4,1031,1.101996091,6,58,5.957956755,7,61,0,8,70,0.290581392,3,21,0.064102564,0.035967062,5,46,0.194456407,6,50,0,4,39,0.261881668,5,44,0.514064016,8,74,0.036 facilities/km distance (46%ile),58%ile,0.19 facilities/km distance (50%ile),61%ile,70%ile,39667.73122,34213816.61
North Carolina,NC,4,2320,7.195471116,8,73,24.25993473,8,70,0,8,70,0.290581392,3,21,0.126535627,0.044874019,6,55,0.151295273,5,46,0,4,39,0.22887931,4,39,0.625862069,9,87,0.045 facilities/km distance (55%ile),73%ile,0.15 facilities/km distance (46%ile),70%ile,70%ile,33661.03526,32915968.65
North Carolina,NC,4,2170,-4.931744978,4,37,-15.78916142,4,35,-0.047853238,2,18,0.290581392,3,21,0.067395264,0.05773966,7,65,0.184855626,6,50,0.000560254,8,71,0.101382488,2,17,0.53640553,8,77,0.058 facilities/km distance (65%ile),37%ile,0.18 facilities/km distance (50%ile),35%ile,18%ile,42246.84947,94255044.09
North Carolina,NC,4,3317,13.49710308,9,81,154.890385,9,82,1.011185552,10,91,0.288365668,3,20,0.068366165,0.038031704,5,48,0.436445162,7,64,0.002849286,9,82,0.402472113,7,61,0.528021016,8,76,0.038 facilities/km distance (48%ile),81%ile,0.44 facilities/km distance (64%ile),82%ile,91%ile,31496.4007,47882380.98
North Carolina,NC,4,1678,-11.91139743,3,24,-118.9438434,2,14,-0.612611325,1,9,0.288365668,3,20,0.111111111,0.034915222,5,45,0.348653527,7,61,0.001795714,8,79,0.028605483,1,5,0.281287247,4,34,0.035 facilities/km distance (45%ile),24%ile,0.35 facilities/km distance (61%ile),14%ile,9%ile,28312.19933,33531485.85
North Carolina,NC,4,1494,-9.269305975,3,27,-63.8295284,3,20,-1.065545069,1,8,0.288365668,3,20,0.052690583,0.033077133,5,42,0.227773016,6,53,0.003802353,9,83,0,1,1,0.341365462,5,45,0.033 facilities/km distance (42%ile),27%ile,0.23 facilities/km distance (53%ile),20%ile,8%ile,25963.71032,32661275.44
North Carolina,NC,4,1339,-4.258868462,4,39,-104.9454866,2,15,-0.126501505,2,15,0.321508774,3,25,0.103448276,0.031972641,5,41,0.787858195,8,74,0.000949686,8,75,0,1,1,0.517550411,8,74,0.032 facilities/km distance (41%ile),39%ile,0.79 facilities/km distance (74%ile),15%ile,15%ile,19682.50715,15725656
North Carolina,NC,4,820,-6.286835053,4,33,-72.90080732,2,19,-0.051051042,2,18,0.321508774,3,25,0.244493392,0.028869264,4,38,0.334761872,7,60,0.000234427,7,65,0.035365854,1,6,0.15,2,14,0.029 facilities/km distance (38%ile),33%ile,0.33 facilities/km distance (60%ile),19%ile,18%ile,28621.03488,17929013.63
North Carolina,NC,4,1741,-4.342430931,4,39,-135.7370974,2,13,-1.561066187,1,7,0.321508774,3,25,0.118778281,0.013667389,1,9,0.427219625,7,64,0.004913308,9,84,0.045376221,1,7,0.306145893,4,38,0.014 facilities/km distance (9%ile),39%ile,0.43 facilities/km distance (64%ile),13%ile,7%ile,18819.14772,15586078.41
North Carolina,NC,4,2555,-8.516560072,3,29,-283.0222433,1,6,-1.765545076,1,6,0.321508774,3,25,0,0.023536703,3,29,0.782171499,8,74,0.00487933,9,84,0.090802348,2,16,0.342465753,5,45,0.024 facilities/km distance (29%ile),29%ile,0.78 facilities/km distance (74%ile),6%ile,6%ile,21104.74524,17917706.71
North Carolina,NC,4,834,-3.3451651,5,42,-5.56603434,5,45,-0.00015524,3,27,0.137739272,1,1,0.089376054,0.027024056,4,35,0.04496544,2,18,1.25E-06,5,46,0.014388489,1,2,0.405275779,6,56,0.027 facilities/km distance (35%ile),42%ile,0.045 facilities/km distance (18%ile),45%ile,27%ile,49713.21854,98592246.98
North Carolina,NC,4,923,-1.576075999,5,48,-2.097959837,6,51,0,8,70,0.137739272,1,1,0.068880689,0.024949984,4,32,0.033211638,2,11,0,4,39,0.06283857,2,11,0.516793066,8,74,0.025 facilities/km distance (32%ile),48%ile,0.033 facilities/km distance (11%ile),51%ile,70%ile,49024.61979,91208664.67
North Carolina,NC,4,1351,-1.212450344,6,50,-0.570980873,6,53,0,8,70,0.137739272,1,1,0.129341317,0.038487331,5,48,0.018124891,1,3,0,4,39,0.19022946,4,33,0.479644708,7,69,0.038 facilities/km distance (48%ile),50%ile,0.018 facilities/km distance (3%ile),53%ile,70%ile,50827.06353,80240299.67
North Carolina,NC,4,1048,-6.116530104,4,34,-6.157315874,5,45,0,8,70,0.137739272,1,1,0.085483871,0.031699865,5,41,0.031911243,2,10,0,4,39,0.071564885,2,12,0.276717557,4,33,0.032 facilities/km distance (41%ile),34%ile,0.032 facilities/km distance (10%ile),45%ile,70%ile,59329.3034,99031858.34
North Carolina,NC,4,1035,4.81399928,7,68,1.933725143,6,57,0.001392965,8,76,0.168120704,1,3,0.1392,0.042933891,6,53,0.017246024,1,2,1.24E-05,6,52,0.261835749,5,44,0.671342685,10,91,0.043 facilities/km distance (53%ile),68%ile,0.017 facilities/km distance (2%ile),57%ile,76%ile,35708.10084,62351802.98
North Carolina,NC,4,989,-2.51985642,5,45,-1.592002743,6,52,0,8,70,0.168120704,1,3,0.065217391,0.034137803,5,44,0.021567688,1,5,0,4,39,0.09908999,2,17,0.468149646,7,67,0.034 facilities/km distance (44%ile),45%ile,0.022 facilities/km distance (5%ile),52%ile,70%ile,23643.31003,21942188.32
North Carolina,NC,4,903,2.748471207,7,63,1.331519239,6,56,0,8,70,0.168120704,1,3,0.213644524,0.049525856,6,59,0.023993204,1,6,0,4,39,0.234772979,5,40,0.604651163,9,85,0.05 facilities/km distance (59%ile),63%ile,0.024 facilities/km distance (6%ile),56%ile,70%ile,18725.75158,16507028.22
North Carolina,NC,4,875,5.18100147,7,69,4.175880008,6,59,0,8,70,0.168120704,1,3,0.109489051,0.042482598,6,52,0.034240915,2,12,0,4,39,0.254857143,5,43,0.740409207,11,95,0.042 facilities/km distance (52%ile),69%ile,0.034 facilities/km distance (12%ile),59%ile,70%ile,22100.816,20528636.59
North Carolina,NC,4,1039,-4.610698445,4,38,-3.124576335,5,49,-0.00469543,3,23,0.133173968,1,1,0.162162162,0.052557345,7,62,0.035617041,2,13,5.35E-05,6,57,0.074109721,2,13,0.473532243,7,68,0.053 facilities/km distance (62%ile),38%ile,0.036 facilities/km distance (13%ile),49%ile,23%ile,69917.12836,133153994
North Carolina,NC,4,986,-10.98664743,3,25,-4.735677284,5,47,-0.004525584,3,23,0.133173968,1,1,0.409622887,0.076169485,8,75,0.032832045,2,11,3.14E-05,6,55,0.055780933,1,9,0.368154158,6,50,0.076 facilities/km distance (75%ile),25%ile,0.033 facilities/km distance (11%ile),47%ile,23%ile,68702.77969,178318991.8
North Carolina,NC,4,885,-9.991030335,3,27,-5.209964574,5,46,0,8,70,0.133173968,1,1,0.206196581,0.057900312,7,65,0.030192939,1,9,0,4,39,0.01920904,1,3,0.307344633,4,38,0.058 facilities/km distance (65%ile),27%ile,0.03 facilities/km distance (9%ile),46%ile,70%ile,76941.39026,145045997.2
